sat1_satellite_id,sat1_epoch,sat1_mean_motion,sat1_eccentricity,sat1_inclination,sat1_raan,sat1_argument_of_perigee,sat1_mean_anomaly,sat1_perigee,sat1_apogee,sat1_period,sat1_semi_major_axis,sat1_orbital_energy,sat1_orbital_angular_momentum,sat1_rev_number,sat1_bstar,sat1_mean_motion_derivative,sat1_cluster,sat2_satellite_id,sat2_epoch,sat2_mean_motion,sat2_eccentricity,sat2_inclination,sat2_raan,sat2_argument_of_perigee,sat2_mean_anomaly,sat2_perigee,sat2_apogee,sat2_period,sat2_semi_major_axis,sat2_orbital_energy,sat2_orbital_angular_momentum,sat2_rev_number,sat2_bstar,sat2_mean_motion_derivative,sat2_cluster,mean_motion,eccentricity,inclination,raan,argument_of_perigee,mean_anomaly,perigee,apogee,period,semi_major_axis,orbital_energy,orbital_angular_momentum,bstar,mean_motion_derivative,close_approach
STARLINK-6243,25034.21286459,15.0253995,9.71e-05,0.7505352115888615,1.8410500894907065,4.730238462644835,1.5542226802179584,565.5307727570607,566.8779778467451,1.5972952998687298,6937.2043753019025,-28729183.993707348,52584909458.71305,9025,0.00020554000000000001,2.574e-05,0,STARLINK-32125,25034.42303014,15.30139756,0.0001499,0.9278362289819575,1.861562944189396,1.6258684460123256,4.659362387050598,481.5046086062039,483.55929748572726,1.5684841796895292,6853.531953045966,-29079928.75285619,52266823157.62549,3059,0.00030141,8.562e-05,0,-0.27599805999999916,-5.280000000000001e-05,-0.177301017393096,-0.020512854698689464,3.10437001663251,-3.105139706832639,84.02616415085686,83.31868036101787,0.02881112017920051,83.67242225593691,350744.7591488436,318086301.08756256,-9.586999999999999e-05,-5.9879999999999996e-05,False
STARLINK-6243,25034.21286459,15.0253995,9.71e-05,0.7505352115888615,1.8410500894907065,4.730238462644835,1.5542226802179584,565.5307727570607,566.8779778467451,1.5972952998687298,6937.2043753019025,-28729183.993707348,52584909458.71305,9025,0.00020554000000000001,2.574e-05,0,STARLINK-11182 [DTC],25033.00992456,15.69714741,0.0001464,0.9277227825805779,4.560852513409535,1.3043857791119782,4.9808590165849616,365.8637622598153,367.8366047935515,1.528940219081498,6737.850183526683,-29579200.408353917,51823836237.51942,2881,4.0426e-08,-5.84e-06,0,-0.6717479099999988,-4.9300000000000006e-05,-0.17718757099171645,-2.7198024239188285,3.425852683532857,-3.426636336367003,199.66701049724543,199.04137305319364,0.06835508078723174,199.35419177521908,850016.4146465696,761073221.193634,0.000205499574,3.158e-05,False
STARLINK-3617,25034.21529736,15.08835489,0.0001199,0.9288555012651222,5.801809536845534,1.8202091128926423,4.464939689695438,546.0647218089407,547.7236328326617,1.5906306668267907,6917.894177320801,-28809376.927645642,52511671424.21026,16380,-6.5095e-05,-1.324e-05,0,STARLINK-32125,25034.42303014,15.30139756,0.0001499,0.9278362289819575,1.861562944189396,1.6258684460123256,4.659362387050598,481.5046086062039,483.55929748572726,1.5684841796895292,6853.531953045966,-29079928.75285619,52266823157.62549,3059,0.00030141,8.562e-05,0,-0.2130426700000001,-3.000000000000001e-05,0.0010192722831646739,3.9402465926561376,0.1943406668803167,-0.1944226973551597,64.56011320273683,64.16433534693442,0.022146487137261417,64.36222427483517,270551.82521054894,244848266.5847702,-0.000366505,-9.886e-05,False
RROCI-2,25034.32769153,14.95922483,0.0007442,1.7066091225388353,2.8187625925069058,3.8457247963558814,2.4386281360932887,581.4700402663138,591.8258034331948,1.6043612067297184,6957.647921849754,-28644769.487993035,52662320491.78429,5007,0.00054077,6e-05,0,STARLINK-32195,25034.04318658,15.30183498,0.0001377,0.9278152850309336,4.769906305884163,1.6380892414347898,4.647117157018606,481.45762849484436,483.34505522439304,1.5684393428218737,6853.401341859619,-29080482.95416497,52266325209.451035,2812,-6.1012000000000005e-05,-2.165e-05,0,-0.3426101500000005,0.0006064999999999999,0.7787938375079018,-1.9511437133772573,2.2076355549210915,-2.208489020925317,100.01241177146949,108.48074820880174,0.03592186390784469,104.24657999013561,435713.4661719352,395995282.33325195,0.000601782,8.165e-05,False
STARLINK-4030,25034.43148965,15.08841514,0.000196,0.9288205946800824,2.4686163833010557,2.0971981011718985,4.188058911829805,545.5198576264456,548.231664924866,1.5906243152320876,6917.875761275655,-28809453.620955035,52511600897.621506,15080,-2.1147e-05,-6.25e-06,0,STARLINK-32125,25034.42303014,15.30139756,0.0001499,0.9278362289819575,1.861562944189396,1.6258684460123256,4.659362387050598,481.5046086062039,483.55929748572726,1.5684841796895292,6853.531953045966,-29079928.75285619,52266823157.62549,3059,0.00030141,8.562e-05,0,-0.21298241999999945,4.609999999999998e-05,0.0009843656981248783,0.6070534391116598,0.4713296551595729,-0.4713034752207923,64.01524902024175,64.67236743913872,0.022140135542558337,64.34380822968978,270475.13190115616,244777739.99601746,-0.000322557,-9.187e-05,False
ONEWEB-0010,25034.35847439,13.16593177,0.0002118,1.534376541293531,5.728015270741962,1.5433370616732698,4.742246327898556,1203.2932349355378,1206.5023852478917,1.8228865544242423,7575.897810091715,-26307142.189077027,54952307309.79584,28597,0.00012447,6e-07,0,STARLINK-3637,25034.26221404,15.0885277,0.0001393,0.9288450292896102,5.972855294199483,1.8132888824084847,4.471898317423139,545.8777011571547,547.8050117590637,1.5906124492186184,6917.841356458109,-28809596.900331415,52511470818.09376,16362,-0.00026929,-4.573e-05,0,-1.92259593,7.25e-05,0.6055315120039209,-0.24484002345752032,-0.26995182073521495,0.27034801047541723,657.4155337783832,658.6973734888279,0.23227410520562386,658.056453633606,2502454.711254388,2440836491.70208,0.00039376,4.633e-05,False
STARLINK-4033,25034.55293687,15.08841533,0.0001353,0.9287839427657905,2.4598757744070676,1.9800184405222512,4.305146070029097,545.9397146177116,547.8116917829966,1.590624295202243,6917.875703200354,-28809453.862809293,52511601205.20687,15083,-2.991e-05,-7.64e-06,0,RROCI-2,25034.32769153,14.95922483,0.0007442,1.7066091225388353,2.8187625925069058,3.8457247963558814,2.4386281360932887,581.4700402663138,591.8258034331948,1.6043612067297184,6957.647921849754,-28644769.487993035,52662320491.78429,5007,0.00054077,6e-05,0,0.12919049999999999,-0.0006089,-0.7778251797730449,-0.35888681809983813,-1.8657063558336302,1.8665179339358082,-35.53032564860223,-44.014111650198174,-0.01373691152747547,-39.7722186494002,-164684.3748162575,-150719286.57741547,-0.00057068,-6.764e-05,False
STARLINK-3617,25034.21529736,15.08835489,0.0001199,0.9288555012651222,5.801809536845534,1.8202091128926423,4.464939689695438,546.0647218089407,547.7236328326617,1.5906306668267907,6917.894177320801,-28809376.927645642,52511671424.21026,16380,-6.5095e-05,-1.324e-05,0,STARLINK-11182 [DTC],25033.00992456,15.69714741,0.0001464,0.9277227825805779,4.560852513409535,1.3043857791119782,4.9808590165849616,365.8637622598153,367.8366047935515,1.528940219081498,6737.850183526683,-29579200.408353917,51823836237.51942,2881,4.0426e-08,-5.84e-06,0,-0.6087925199999997,-2.6500000000000007e-05,0.0011327186845442316,1.2409570234359988,0.5158233337806641,-0.5159193268895237,180.2009595491254,179.8870280391102,0.06169044774529264,180.04399379411734,769823.480708275,687835186.6908417,-6.5135426e-05,-7.4e-06,False
STARLINK-4030,25034.43148965,15.08841514,0.000196,0.9288205946800824,2.4686163833010557,2.0971981011718985,4.188058911829805,545.5198576264456,548.231664924866,1.5906243152320876,6917.875761275655,-28809453.620955035,52511600897.621506,15080,-2.1147e-05,-6.25e-06,0,STARLINK-11182 [DTC],25033.00992456,15.69714741,0.0001464,0.9277227825805779,4.560852513409535,1.3043857791119782,4.9808590165849616,365.8637622598153,367.8366047935515,1.528940219081498,6737.850183526683,-29579200.408353917,51823836237.51942,2881,4.0426e-08,-5.84e-06,0,-0.6087322699999991,4.9599999999999986e-05,0.001097812099504436,-2.0922361301084793,0.7928123220599204,-0.7928001047551563,179.65609536663032,180.3950601313145,0.06168409615058956,180.02557774897195,769746.7873988822,687764660.1020889,-2.1187426e-05,-4.100000000000003e-07,False
STARLINK-4375,25034.59260476,15.01251945,4.03e-05,1.7044798208514023,1.7123215851806128,0.44619516860160235,5.8391613281674655,569.8919467440801,570.451405181163,1.5986657056420974,6941.1716759626215,-28712763.522357408,52599943841.74654,14010,0.0001076,1.323e-05,0,MARAFON-D GVM,25034.58187564,14.45617062,0.001502,1.5533447796042053,5.995750523327144,3.7980965063982084,2.4853593268154373,736.4453721247,757.8282551128104,1.6601906985516728,7118.136813618756,-27998930.91668165,53266181370.15361,4914,0.00022192999999999998,8e-06,0,0.5563488299999992,-0.0014617,0.151135041247197,-4.283428938146532,-3.351901337796606,3.353802001352028,-166.55342538061996,-187.37684993164748,-0.06152499290957536,-176.96513765613417,-713832.6056757569,-666237528.407074,-0.00011432999999999998,5.230000000000001e-06,False
ONEWEB-0010,25034.35847439,13.16593177,0.0002118,1.534376541293531,5.728015270741962,1.5433370616732698,4.742246327898556,1203.2932349355378,1206.5023852478917,1.8228865544242423,7575.897810091715,-26307142.189077027,54952307309.79584,28597,0.00012447,6e-07,0,STARLINK-3935,25034.51429234,15.08839512,0.0001661,0.9288345573140983,2.11333716076509,2.0199201578813453,4.2652967125475625,545.73282040491,548.0309407656405,1.5906264257480531,6917.881880585275,-28809428.137148034,52511624406.840294,15118,-5.6105000000000006e-05,-1.181e-05,0,-1.9224633499999992,4.57e-05,0.6055419839794328,3.614678109976872,-0.4765830962080755,0.47694961535099356,657.5604145306279,658.4714444822512,0.23226012867618917,658.0159295064395,2502285.9480710067,2440682902.9555435,0.000180575,1.241e-05,False
STARLINK-2021,25034.18552842,15.0644308,0.0002933,0.9260053785966155,0.08832587745567703,2.374365113034858,3.9109547318199174,552.1853610820444,556.247693096836,1.5931567756280554,6925.21652708944,-28778915.449126434,52539453078.57602,22072,0.0018595999999999999,0.00027559,0,STARLINK-6243,25034.21286459,15.0253995,9.71e-05,0.7505352115888615,1.8410500894907065,4.730238462644835,1.5542226802179584,565.5307727570607,566.8779778467451,1.5972952998687298,6937.2043753019025,-28729183.993707348,52584909458.71305,9025,0.00020554000000000001,2.574e-05,0,0.03903129999999955,0.00019619999999999997,0.17547016700775397,-1.7527242120350295,-2.3558733496099773,2.356732051601959,-13.345411675016294,-10.630284749909151,-0.004138524240674402,-11.987848212462268,-49731.45541908592,-45456380.137031555,0.00165406,0.00024985,False
STARLINK-4375,25034.59260476,15.01251945,4.03e-05,1.7044798208514023,1.7123215851806128,0.44619516860160235,5.8391613281674655,569.8919467440801,570.451405181163,1.5986657056420974,6941.1716759626215,-28712763.522357408,52599943841.74654,14010,0.0001076,1.323e-05,0,STARLINK-5745,25034.00428717,15.02529402,5.49e-05,0.7505421929058694,0.2904350048366204,4.448076318462668,1.8364738361919775,565.8559878275564,566.6176964328224,1.597306513140697,6937.236842130189,-28729049.538807686,52585032678.605736,10879,-3.5052e-05,-6.77e-06,0,-0.012774570000001262,-1.4600000000000003e-05,0.9539376279455328,1.4218865803439924,-4.001881149861066,4.002687491975488,4.0359589165236684,3.833708748340541,0.0013591925014004858,3.9348338324325596,16286.016450278461,14911163.140800476,0.000142652,2e-05,False
STARLINK-3935,25034.51429234,15.08839512,0.0001661,0.9288345573140983,2.11333716076509,2.0199201578813453,4.2652967125475625,545.73282040491,548.0309407656405,1.5906264257480531,6917.881880585275,-28809428.137148034,52511624406.840294,15118,-5.6105000000000006e-05,-1.181e-05,0,STARLINK-5745,25034.00428717,15.02529402,5.49e-05,0.7505421929058694,0.2904350048366204,4.448076318462668,1.8364738361919775,565.8559878275564,566.6176964328224,1.597306513140697,6937.236842130189,-28729049.538807686,52585032678.605736,10879,-3.5052e-05,-6.77e-06,0,0.06310109999999902,0.00011119999999999999,0.17829236440822882,1.8229021559284697,-2.428156160581323,2.428822876355585,-20.123167422646475,-18.586755667181933,-0.006680087392643808,-19.35496154491375,-80378.59834034741,-73408271.7654419,-2.1053000000000003e-05,-5.04e-06,False
STARLINK-5121,25034.51058617,15.08842004,0.0001257,0.9287787067780344,3.5056159756782503,1.5720878704413723,4.713080130768479,546.0046867496658,547.7438403395199,1.5906237986730891,6917.874263544593,-28809459.858248737,52511595806.987076,12926,9.016800000000001e-05,1.148e-05,0,STARLINK-5431,25034.39143812,15.08844923,0.0001326,0.9288415386311062,0.633130403465707,1.4744035375365017,4.8107766809781145,545.9480324192255,547.7826503077549,1.5906207214642936,6917.86534136349,-28809497.014684375,52511561897.32471,11964,-1.5734000000000002e-05,-5.38e-06,0,-2.9189999999346128e-05,-6.900000000000005e-06,-6.283185307176531e-05,2.8724855722125433,0.09768433290487066,-0.09769655020963519,0.056654330440323974,-0.03880996823500027,3.077208795554398e-06,0.0089221811031166,37.15643563866615,33909.662368774414,0.000105902,1.686e-05,False
ONEWEB-0010,25034.35847439,13.16593177,0.0002118,1.534376541293531,5.728015270741962,1.5433370616732698,4.742246327898556,1203.2932349355378,1206.5023852478917,1.8228865544242423,7575.897810091715,-26307142.189077027,54952307309.79584,28597,0.00012447,6e-07,0,STARLINK-4033,25034.55293687,15.08841533,0.0001353,0.9287839427657905,2.4598757744070676,1.9800184405222512,4.305146070029097,545.9397146177116,547.8116917829966,1.590624295202243,6917.875703200354,-28809453.862809293,52511601205.20687,15083,-2.991e-05,-7.64e-06,0,-1.9224835599999999,7.649999999999999e-05,0.6055925985277406,3.2681394963348946,-0.4366813788489814,0.43710025786945916,657.3535203178262,658.690693464895,0.2322622592219994,658.0221068913606,2502311.673732266,2440706104.5889664,0.00015438,8.239999999999999e-06,False
STARLINK-3637,25034.26221404,15.0885277,0.0001393,0.9288450292896102,5.972855294199483,1.8132888824084847,4.471898317423139,545.8777011571547,547.8050117590637,1.5906124492186184,6917.841356458109,-28809596.900331415,52511470818.09376,16362,-0.00026929,-4.573e-05,0,STARLINK-32125,25034.42303014,15.30139756,0.0001499,0.9278362289819575,1.861562944189396,1.6258684460123256,4.659362387050598,481.5046086062039,483.55929748572726,1.5684841796895292,6853.531953045966,-29079928.75285619,52266823157.62549,3059,0.00030141,8.562e-05,0,-0.21286985999999963,-1.0600000000000014e-05,0.001008800307652713,4.111292350010086,0.18742043639615913,-0.18746406962745876,64.37309255095079,64.24571427333649,0.022128269529089195,64.30940341214318,270331.852524776,244647660.46826935,-0.0005706999999999999,-0.00013135,False
STARLINK-3935,25034.51429234,15.08839512,0.0001661,0.9288345573140983,2.11333716076509,2.0199201578813453,4.2652967125475625,545.73282040491,548.0309407656405,1.5906264257480531,6917.881880585275,-28809428.137148034,52511624406.840294,15118,-5.6105000000000006e-05,-1.181e-05,0,RROCI-2,25034.32769153,14.95922483,0.0007442,1.7066091225388353,2.8187625925069058,3.8457247963558814,2.4386281360932887,581.4700402663138,591.8258034331948,1.6043612067297184,6957.647921849754,-28644769.487993035,52662320491.78429,5007,0.00054077,6e-05,0,0.12917028999999935,-0.0005781,-0.7777745652247371,-0.7054254317418156,-1.8258046384745361,1.8266685764542738,-35.7372198614039,-43.7948626675543,-0.013734780981665251,-39.7660412644791,-164658.64915499836,-150696084.9439926,-0.000596875,-7.181e-05,False
STARLINK-4375,25034.59260476,15.01251945,4.03e-05,1.7044798208514023,1.7123215851806128,0.44619516860160235,5.8391613281674655,569.8919467440801,570.451405181163,1.5986657056420974,6941.1716759626215,-28712763.522357408,52599943841.74654,14010,0.0001076,1.323e-05,0,RROCI-2,25034.32769153,14.95922483,0.0007442,1.7066091225388353,2.8187625925069058,3.8457247963558814,2.4386281360932887,581.4700402663138,591.8258034331948,1.6043612067297184,6957.647921849754,-28644769.487993035,52662320491.78429,5007,0.00054077,6e-05,0,0.05329461999999907,-0.0007039,-0.002129301687433083,-1.106441007326293,-3.399529627754279,3.400533192074177,-11.578093522233758,-21.374398252031824,-0.005695501087620958,-16.47624588713279,-67994.03436437249,-62376650.037750244,-0.00043317,-4.677e-05,False
STARLINK-3637,25034.26221404,15.0885277,0.0001393,0.9288450292896102,5.972855294199483,1.8132888824084847,4.471898317423139,545.8777011571547,547.8050117590637,1.5906124492186184,6917.841356458109,-28809596.900331415,52511470818.09376,16362,-0.00026929,-4.573e-05,0,STARLINK-11182 [DTC],25033.00992456,15.69714741,0.0001464,0.9277227825805779,4.560852513409535,1.3043857791119782,4.9808590165849616,365.8637622598153,367.8366047935515,1.528940219081498,6737.850183526683,-29579200.408353917,51823836237.51942,2881,4.0426e-08,-5.84e-06,0,-0.6086197099999993,-7.10000000000001e-06,0.0011222467090322708,1.4120027807899476,0.5089031032965066,-0.5089606991618227,180.01393889733936,179.96840696551226,0.06167223013712042,179.99117293142535,769603.5080225021,687634580.5743408,-0.000269330426,-3.989e-05,False
STARLINK-3807,25034.59620419,15.08814066,0.0001178,0.9288432839603583,3.3287355826348852,1.3943505207352778,4.890798281852803,546.1447243145303,547.7745956104172,1.5906532515054088,6917.959659962474,-28809104.229596086,52511919966.329636,15553,-0.00015126999999999998,-2.693e-05,0,STARLINK-32125,25034.42303014,15.30139756,0.0001499,0.9278362289819575,1.861562944189396,1.6258684460123256,4.659362387050598,481.5046086062039,483.55929748572726,1.5684841796895292,6853.531953045966,-29079928.75285619,52266823157.62549,3059,0.00030141,8.562e-05,0,-0.2132568999999993,-3.210000000000001e-05,0.001007054978400812,1.4671726384454893,-0.23151792527704784,0.23143589480220506,64.64011570832645,64.21529812468998,0.02216907181587957,64.42770691650821,270824.5232601054,245096808.70414734,-0.00045268,-0.00011255,False
STARLINK-3807,25034.59620419,15.08814066,0.0001178,0.9288432839603583,3.3287355826348852,1.3943505207352778,4.890798281852803,546.1447243145303,547.7745956104172,1.5906532515054088,6917.959659962474,-28809104.229596086,52511919966.329636,15553,-0.00015126999999999998,-2.693e-05,0,STARLINK-11182 [DTC],25033.00992456,15.69714741,0.0001464,0.9277227825805779,4.560852513409535,1.3043857791119782,4.9808590165849616,365.8637622598153,367.8366047935515,1.528940219081498,6737.850183526683,-29579200.408353917,51823836237.51942,2881,4.0426e-08,-5.84e-06,0,-0.6090067499999989,-2.8600000000000004e-05,0.0011205013797803698,-1.2321169307746498,0.0899647416232996,-0.09006073473215892,180.28096205471502,179.93799081686575,0.061713032423910796,180.10947643579038,770096.1787578315,688083728.8102188,-0.000151310426,-2.1090000000000003e-05,False
STARLINK-2021,25034.18552842,15.0644308,0.0002933,0.9260053785966155,0.08832587745567703,2.374365113034858,3.9109547318199174,552.1853610820444,556.247693096836,1.5931567756280554,6925.21652708944,-28778915.449126434,52539453078.57602,22072,0.0018595999999999999,0.00027559,0,STARLINK-3935,25034.51429234,15.08839512,0.0001661,0.9288345573140983,2.11333716076509,2.0199201578813453,4.2652967125475625,545.73282040491,548.0309407656405,1.5906264257480531,6917.881880585275,-28809428.137148034,52511624406.840294,15118,-5.6105000000000006e-05,-1.181e-05,0,-0.023964319999999262,0.00012719999999999997,-0.002829178717482783,-2.025011283309413,0.3544449551535127,-0.3543419807276451,6.452540677134493,8.216752331195494,0.002530349880002225,7.3346465041649935,30512.688021600246,27828671.735725403,0.001915705,0.0002874,False
STARLINK-4033,25034.55293687,15.08841533,0.0001353,0.9287839427657905,2.4598757744070676,1.9800184405222512,4.305146070029097,545.9397146177116,547.8116917829966,1.590624295202243,6917.875703200354,-28809453.862809293,52511601205.20687,15083,-2.991e-05,-7.64e-06,0,STARLINK-5121,25034.51058617,15.08842004,0.0001257,0.9287787067780344,3.5056159756782503,1.5720878704413723,4.713080130768479,546.0046867496658,547.7438403395199,1.5906237986730891,6917.874263544593,-28809459.858248737,52511595806.987076,12926,9.016800000000001e-05,1.148e-05,0,-4.710000000685e-06,9.600000000000017e-06,5.2359877560359536e-06,-1.0457402012711827,0.40793057008087885,-0.40793406073938243,-0.06497213195416407,0.06785144347668393,4.965291537928351e-07,0.0014396557608051808,5.9954394437372684,5398.219795227051,-0.00012007800000000001,-1.912e-05,False
YAOGAN-31 03A,25034.58632699,13.4538326,0.0132748,1.1066364842025167,0.6796992785674197,6.258590127360482,0.025701718564868494,997.301383245167,1195.5586633922703,1.7838782979951724,7467.430023318719,-26689265.286402486,54552693636.09441,19369,0.00017495,1.9e-07,0,STARLINK-5745,25034.00428717,15.02529402,5.49e-05,0.7505421929058694,0.2904350048366204,4.448076318462668,1.8364738361919775,565.8559878275564,566.6176964328224,1.597306513140697,6937.236842130189,-28729049.538807686,52585032678.605736,10879,-3.5052e-05,-6.77e-06,0,-1.5714614200000003,0.0132199,0.35609429129664727,0.38926427373079936,1.8105138088978139,-1.810772117627109,431.4453954176106,628.9409669594479,0.18657178485447545,530.1931811885297,2039784.2524052002,1967660957.488678,0.00021000199999999999,6.96e-06,False
STARLINK-6243,25034.21286459,15.0253995,9.71e-05,0.7505352115888615,1.8410500894907065,4.730238462644835,1.5542226802179584,565.5307727570607,566.8779778467451,1.5972952998687298,6937.2043753019025,-28729183.993707348,52584909458.71305,9025,0.00020554000000000001,2.574e-05,0,STARLINK-30849,25033.98668714,15.02578739,0.0001922,0.7505788448201615,5.193040439079165,4.33564744403695,1.948649637876157,564.7516779825792,567.4182934510891,1.597254065765133,6937.084985716834,-28729678.432706356,52584456239.1286,6960,-0.0006639899999999999,-9.172e-05,0,-0.00038788999999894713,-9.510000000000001e-05,-4.3633231299966546e-05,-3.3519903495884584,0.39459101860788515,-0.3944269576581987,0.779094774481564,-0.5403156043439594,4.123410359668789e-05,0.11938958506834751,494.4389990083873,453219.58444976807,0.00086953,0.00011746,False
STARLINK-2021,25034.18552842,15.0644308,0.0002933,0.9260053785966155,0.08832587745567703,2.374365113034858,3.9109547318199174,552.1853610820444,556.247693096836,1.5931567756280554,6925.21652708944,-28778915.449126434,52539453078.57602,22072,0.0018595999999999999,0.00027559,0,STARLINK-4033,25034.55293687,15.08841533,0.0001353,0.9287839427657905,2.4598757744070676,1.9800184405222512,4.305146070029097,545.9397146177116,547.8116917829966,1.590624295202243,6917.875703200354,-28809453.862809293,52511601205.20687,15083,-2.991e-05,-7.64e-06,0,-0.023984529999999893,0.00015799999999999996,-0.0027785641691749907,-2.3715498969513904,0.3943466725126068,-0.3941913382091795,6.245646464332822,8.43600131383937,0.0025324804258124445,7.340823889086096,30538.41368285939,27851873.369148254,0.0018895099999999998,0.00028323,False
STARLINK-3617,25034.21529736,15.08835489,0.0001199,0.9288555012651222,5.801809536845534,1.8202091128926423,4.464939689695438,546.0647218089407,547.7236328326617,1.5906306668267907,6917.894177320801,-28809376.927645642,52511671424.21026,16380,-6.5095e-05,-1.324e-05,0,STARLINK-6243,25034.21286459,15.0253995,9.71e-05,0.7505352115888615,1.8410500894907065,4.730238462644835,1.5542226802179584,565.5307727570607,566.8779778467451,1.5972952998687298,6937.2043753019025,-28729183.993707348,52584909458.71305,9025,0.00020554000000000001,2.574e-05,0,0.06295538999999906,2.28e-05,0.17832028967626068,3.9607594473548273,-2.910029349752193,2.9107170094774792,-19.466050948120028,-19.154345014083447,-0.006664633041939094,-19.310197981101737,-80192.93393829465,-73238034.50279236,-0.000270635,-3.898e-05,False
STARLINK-3617,25034.21529736,15.08835489,0.0001199,0.9288555012651222,5.801809536845534,1.8202091128926423,4.464939689695438,546.0647218089407,547.7236328326617,1.5906306668267907,6917.894177320801,-28809376.927645642,52511671424.21026,16380,-6.5095e-05,-1.324e-05,0,STARLINK-3807,25034.59620419,15.08814066,0.0001178,0.9288432839603583,3.3287355826348852,1.3943505207352778,4.890798281852803,546.1447243145303,547.7745956104172,1.5906532515054088,6917.959659962474,-28809104.229596086,52511919966.329636,15553,-0.00015126999999999998,-2.693e-05,0,0.00021422999999920478,2.099999999999997e-06,1.2217304763861847e-05,2.4730739542106486,0.42585859215736455,-0.42585859215736477,-0.08000250558961852,-0.05096277775555791,-2.258467861815383e-05,-0.06548264167304296,-272.69804955646396,-248542.11937713623,8.617499999999998e-05,1.3690000000000001e-05,False
STARLINK-4030,25034.43148965,15.08841514,0.000196,0.9288205946800824,2.4686163833010557,2.0971981011718985,4.188058911829805,545.5198576264456,548.231664924866,1.5906243152320876,6917.875761275655,-28809453.620955035,52511600897.621506,15080,-2.1147e-05,-6.25e-06,0,STARLINK-6243,25034.21286459,15.0253995,9.71e-05,0.7505352115888615,1.8410500894907065,4.730238462644835,1.5542226802179584,565.5307727570607,566.8779778467451,1.5972952998687298,6937.2043753019025,-28729183.993707348,52584909458.71305,9025,0.00020554000000000001,2.574e-05,0,0.0630156399999997,9.889999999999999e-05,0.17828538309122088,0.6275662938103492,-2.6330403614729367,2.6338362316118467,-20.010915130615103,-18.646312921879144,-0.006670984636642174,-19.328614026247124,-80269.62724768743,-73308561.0915451,-0.00022668700000000002,-3.1990000000000004e-05,False
STARLINK-4033,25034.55293687,15.08841533,0.0001353,0.9287839427657905,2.4598757744070676,1.9800184405222512,4.305146070029097,545.9397146177116,547.8116917829966,1.590624295202243,6917.875703200354,-28809453.862809293,52511601205.20687,15083,-2.991e-05,-7.64e-06,0,STARLINK-32195,25034.04318658,15.30183498,0.0001377,0.9278152850309336,4.769906305884163,1.6380892414347898,4.647117157018606,481.45762849484436,483.34505522439304,1.5684393428218737,6853.401341859619,-29080482.95416497,52266325209.451035,2812,-6.1012000000000005e-05,-2.165e-05,0,-0.21341965000000052,-2.400000000000004e-06,0.0009686577348568814,-2.3100305314770955,0.34192919908746133,-0.34197108698950895,64.48208612286726,64.46663655860357,0.022184952380369216,64.47436134073541,271029.0913556777,245275995.7558365,3.1102e-05,1.4010000000000001e-05,False
YAOGAN-31 03A,25034.58632699,13.4538326,0.0132748,1.1066364842025167,0.6796992785674197,6.258590127360482,0.025701718564868494,997.301383245167,1195.5586633922703,1.7838782979951724,7467.430023318719,-26689265.286402486,54552693636.09441,19369,0.00017495,1.9e-07,0,RROCI-2,25034.32769153,14.95922483,0.0007442,1.7066091225388353,2.8187625925069058,3.8457247963558814,2.4386281360932887,581.4700402663138,591.8258034331948,1.6043612067297184,6957.647921849754,-28644769.487993035,52662320491.78429,5007,0.00054077,6e-05,0,-1.50539223,0.0125306,-0.5999726383363186,-2.139063313939486,2.4128653310046007,-2.41292641752842,415.8313429788532,603.7328599590755,0.179517091265454,509.78210146896436,1955504.2015905492,1890373144.3101273,-0.00036582,-5.981e-05,False
STARLINK-3617,25034.21529736,15.08835489,0.0001199,0.9288555012651222,5.801809536845534,1.8202091128926423,4.464939689695438,546.0647218089407,547.7236328326617,1.5906306668267907,6917.894177320801,-28809376.927645642,52511671424.21026,16380,-6.5095e-05,-1.324e-05,0,STARLINK-30849,25033.98668714,15.02578739,0.0001922,0.7505788448201615,5.193040439079165,4.33564744403695,1.948649637876157,564.7516779825792,567.4182934510891,1.597254065765133,6937.084985716834,-28729678.432706356,52584456239.1286,6960,-0.0006639899999999999,-9.172e-05,0,0.06256750000000011,-7.230000000000001e-05,0.1782766564449607,0.6087690977663689,-2.515438331144308,2.516290051819281,-18.686956173638464,-19.694660618427406,-0.006623398938342406,-19.19080839603339,-79698.49493928626,-72784814.91834259,0.0005988949999999999,7.848e-05,False
STARLINK-4030,25034.43148965,15.08841514,0.000196,0.9288205946800824,2.4686163833010557,2.0971981011718985,4.188058911829805,545.5198576264456,548.231664924866,1.5906243152320876,6917.875761275655,-28809453.620955035,52511600897.621506,15080,-2.1147e-05,-6.25e-06,0,STARLINK-30849,25033.98668714,15.02578739,0.0001922,0.7505788448201615,5.193040439079165,4.33564744403695,1.948649637876157,564.7516779825792,567.4182934510891,1.597254065765133,6937.084985716834,-28729678.432706356,52584456239.1286,6960,-0.0006639899999999999,-9.172e-05,0,0.06262775000000076,3.799999999999984e-06,0.17824174985992092,-2.724424055778109,-2.2384493428650516,2.2394092739536484,-19.23182035613354,-19.186628526223103,-0.0066297505330454864,-19.209224441178776,-79775.18824867904,-72855341.50709534,0.0006428429999999999,8.546999999999999e-05,False
